,,,,,,,,,bB&C-I,,,,,,,,,bB&C-I+E,,,,,,,,,bB&C-I+L,,,,,,,,,,bB&C-I+E+L,,,,,,,,,
id,|I|,K,r,R,theta,p_s,#C1,#CP,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,#LS,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,#LS
36-1-20-0.01-0.1,800,10,1,20,0.01,0.1,1034,93998,10.9,379,0.0,0.5,255.374917,255.375,4127,1103,3024,11.2,403,0.0,0.5,255.374917,255.375,4121,1052,3069,43.2,254,0.0,0.4,255.374917,255.375,6846,1169,3102,2575,32.6,188,0.0,0.4,255.374917,255.375,5609,1078,3025,1506
36-1-20-0.01-0.2,800,10,1,20,0.01,0.2,1034,93998,16.8,366,0.0,0.4,398.651207,398.651,4021,1005,3016,16.8,354,0.0,0.4,398.651207,398.651,4047,1006,3041,38.0,140,0.0,0.4,398.651207,398.651,7125,1061,3125,2939,33.0,199,0.0,0.4,398.651207,398.651,6394,1034,3279,2081
36-1-20-0.01-0.5,800,10,1,20,0.01,0.5,1034,93998,636.8,27178,0.0,1.2,604.953105,604.953,5640,1224,4416,472.8,24277,0.0,0.9,604.953105,604.953,5085,1187,3898,464.3,12537,0.0,1.0,604.953105,604.953,9463,1137,2992,5334,323.1,10342,0.0,0.8,604.953105,604.953,8483,1163,3068,4252
36-1-20-0.1-0.1,800,10,1,20,0.1,0.1,1034,93998,7.5,195,0.0,0.4,240.049924,240.050,4729,1025,3704,6.2,168,0.0,0.4,240.049924,240.050,3808,993,2815,25.0,144,0.0,0.4,240.049924,240.050,5435,1022,2481,1932,22.1,96,0.0,0.3,240.049924,240.050,4644,1026,2417,1201
36-1-20-0.1-0.2,800,10,1,20,0.1,0.2,1034,93998,16.4,315,0.0,0.5,376.466922,376.467,4432,1003,3429,11.6,262,0.0,0.4,376.466922,376.467,4319,986,3333,26.4,208,0.0,0.4,376.466922,376.467,6469,1028,3137,2304,29.7,199,0.0,0.4,376.466922,376.467,6441,1012,3004,2425
36-1-20-0.1-0.5,800,10,1,20,0.1,0.5,1034,93998,267.1,10804,0.0,0.7,583.911914,583.912,5391,1129,4262,232.6,10954,0.0,0.8,583.911914,583.912,4863,1111,3752,232.5,2379,0.0,0.7,583.911914,583.912,8003,1032,2769,4202,222.7,3152,0.0,0.8,583.911914,583.912,7399,1039,2574,3786
36-1-20-0.2-0.1,800,10,1,20,0.2,0.1,1034,93998,14.3,569,0.0,0.7,223.031685,223.032,4405,981,3424,9.1,229,0.0,0.5,223.031685,223.032,4357,952,3405,24.2,164,0.0,0.6,223.031685,223.032,5728,979,2681,2068,25.8,94,0.0,0.4,223.031685,223.032,5534,996,3262,1276
36-1-20-0.2-0.2,800,10,1,20,0.2,0.2,1034,93998,19.6,854,0.0,0.6,352.067856,352.068,5001,1079,3922,30.3,1139,0.0,0.5,352.067856,352.068,4844,1066,3778,26.6,175,0.0,0.4,352.067856,352.068,7497,1109,3552,2836,33.1,179,0.0,0.4,352.067856,352.068,6840,1095,3589,2156
36-1-20-0.2-0.5,800,10,1,20,0.2,0.5,1034,93998,209.2,7958,0.0,0.6,560.725000,560.725,5037,1098,3939,155.1,7224,0.0,0.7,560.725000,560.725,5005,1112,3893,106.2,853,0.0,0.6,560.725000,560.725,8374,1070,3422,3882,126.2,1325,0.0,0.8,560.725000,560.725,7209,1059,2738,3412
36-2-20-0.01-0.1,800,10,2,20,0.01,0.1,1366,93666,47.6,1194,0.0,1.7,260.481572,260.482,7987,1427,6560,37.7,1144,0.0,1.6,260.481572,260.482,6827,1365,5462,184.1,1107,0.0,1.1,260.481572,260.482,15687,1421,5123,9143,226.6,1239,0.0,1.1,260.481572,260.482,14974,1453,5037,8484
36-2-20-0.01-0.2,800,10,2,20,0.01,0.2,1366,93666,31.3,1126,0.0,0.6,401.205717,401.206,5252,1053,4199,20.3,857,0.0,0.6,401.205717,401.206,4836,1029,3807,139.8,603,0.0,0.6,401.205717,401.206,11475,1150,3694,6631,91.8,489,0.0,0.6,401.205717,401.206,10011,1086,3944,4981
36-2-20-0.01-0.5,800,10,2,20,0.01,0.5,1366,93666,709.2,30957,0.0,1.1,605.194062,605.194,5469,1222,4247,555.0,28821,0.0,1.0,605.194062,605.194,5641,1280,4361,469.6,16133,0.0,1.0,605.194062,605.194,9558,1173,2808,5577,401.6,14175,0.0,0.9,605.194062,605.194,9450,1173,2980,5297
36-2-20-0.1-0.1,800,10,2,20,0.1,0.1,1366,93666,51.5,1823,0.0,1.6,246.277340,246.277,9082,1429,7653,44.2,1815,0.0,1.4,246.277340,246.277,7749,1379,6370,172.3,767,0.0,1.1,246.277340,246.277,14569,1432,5525,7612,88.1,528,0.0,0.9,246.277340,246.277,10807,1384,4602,4821
36-2-20-0.1-0.2,800,10,2,20,0.1,0.2,1366,93666,61.2,2731,0.0,0.8,379.699679,379.700,5857,1101,4756,44.5,2451,0.0,0.7,379.699679,379.700,5715,1071,4644,192.6,938,0.0,0.6,379.699679,379.700,13263,1175,4849,7239,91.5,522,0.0,0.6,379.699679,379.700,9339,1099,4188,4052
36-2-20-0.1-0.5,800,10,2,20,0.1,0.5,1366,93666,347.4,15224,0.0,0.8,584.721875,584.722,4902,1135,3767,272.2,11030,0.0,0.7,584.721875,584.722,5380,1142,4238,407.7,10226,0.0,0.8,584.721875,584.722,9276,1072,3282,4922,299.3,3708,0.0,0.9,584.721875,584.722,8755,1040,2491,5224
36-2-20-0.2-0.1,800,10,2,20,0.2,0.1,1366,93666,52.5,3474,0.0,1.4,231.044970,231.045,5268,1123,4145,40.8,2405,0.0,1.3,231.044970,231.045,5129,1124,4005,49.6,344,0.0,0.8,231.044970,231.045,10491,1265,4672,4554,56.0,158,0.0,0.7,231.044970,231.045,9052,1182,4937,2933
36-2-20-0.2-0.2,800,10,2,20,0.2,0.2,1366,93666,59.1,2754,0.0,0.8,356.239315,356.239,6513,1159,5354,49.3,2489,0.0,0.8,356.239315,356.239,5331,1097,4234,276.1,1397,0.0,0.7,356.239315,356.239,13906,1114,3644,9148,149.6,758,0.0,0.7,356.239315,356.239,12141,1155,4956,6030
36-2-20-0.2-0.5,800,10,2,20,0.2,0.5,1366,93666,344.0,14791,0.0,1.0,561.996875,561.997,4643,1132,3511,214.8,9734,0.0,1.0,561.996875,561.997,4432,1081,3351,278.9,2934,0.0,0.9,561.996875,561.997,8888,1075,2625,5188,204.3,2469,0.0,0.9,561.996875,561.997,7910,1053,2587,4270
37-1-20-0.01-0.1,800,80,1,20,0.01,0.1,994,73610,TL,57329,0.4,0.8,605.624196,608.053,4722,922,3800,TL,54453,0.3,0.7,605.642414,607.699,5402,918,4484,TL,33176,0.4,0.7,605.611394,607.909,14322,976,3861,9485,TL,39049,0.4,0.6,605.542286,607.809,11224,953,4256,6015
37-1-20-0.01-0.2,800,80,1,20,0.01,0.2,994,73610,TL,112097,0.1,0.4,700.825789,701.815,5506,878,4628,TL,83064,0.1,0.3,700.780733,701.556,4765,847,3918,TL,81392,0.1,0.4,700.763809,701.707,12034,864,5090,6080,TL,75182,0.1,0.3,700.760689,701.592,8719,866,4364,3489
37-1-20-0.01-0.5,800,80,1,20,0.01,0.5,994,73610,TL,155130,0.2,0.5,778.227532,780.244,3563,873,2690,TL,151028,0.2,0.3,778.858117,780.212,4051,851,3200,TL,179389,0.2,0.4,778.956733,780.234,9041,907,2375,5759,TL,194829,0.1,0.2,779.002947,780.164,7081,871,2770,3440
37-1-20-0.1-0.1,800,80,1,20,0.1,0.1,994,73610,TL,56050,0.4,0.9,564.569004,566.933,4704,861,3843,TL,56331,0.4,0.8,564.535409,566.754,4968,858,4110,TL,15006,0.4,0.7,564.569004,567.040,15170,885,3142,11143,TL,39695,0.3,0.7,564.578754,566.664,14864,872,4434,9558
37-1-20-0.1-0.2,800,80,1,20,0.1,0.2,994,73610,TL,108033,0.2,0.5,657.832593,658.949,5011,867,4144,TL,78869,0.1,0.4,658.124604,658.839,4956,846,4110,TL,66698,0.2,0.4,657.781962,658.982,12069,864,4399,6806,TL,92378,0.1,0.3,658.221821,658.913,10448,850,3793,5805
37-1-20-0.1-0.5,800,80,1,20,0.1,0.5,994,73610,TL,165394,0.1,0.3,749.547642,750.311,3594,858,2736,TL,184023,0.1,0.2,749.378100,750.275,3613,832,2781,TL,145529,0.1,0.3,749.374816,750.312,9073,867,2425,5781,TL,148506,0.1,0.2,749.311640,750.272,7610,860,2716,4034
37-1-20-0.2-0.1,800,80,1,20,0.2,0.1,994,73610,TL,55980,0.4,1.0,521.203613,523.412,4678,838,3840,TL,66116,0.4,0.9,521.203613,523.325,5468,826,4642,TL,12971,0.4,0.7,521.260768,523.397,21317,850,3761,16706,TL,25555,0.4,0.7,521.170509,523.147,20295,855,4245,15195
37-1-20-0.2-0.2,800,80,1,20,0.2,0.2,994,73610,TL,92638,0.2,0.5,613.015905,614.088,5219,844,4375,TL,84748,0.1,0.4,613.025032,613.944,5302,840,4462,TL,65827,0.1,0.3,613.126184,613.993,13736,862,3895,8979,TL,70132,0.1,0.3,613.212969,613.892,12590,858,3996,7736
37-1-20-0.2-0.5,800,80,1,20,0.2,0.5,994,73610,TL,164732,0.1,0.3,717.225368,718.053,3693,840,2853,TL,172846,0.1,0.2,717.558660,718.051,3368,831,2537,TL,157108,0.1,0.3,717.144637,718.032,8930,851,2289,5790,TL,123104,0.0,0.1,717.638415,717.986,7283,850,2308,4125
37-2-20-0.01-0.1,800,80,2,20,0.01,0.1,1306,73298,TL,60634,0.9,1.5,608.234525,613.798,4744,889,3855,TL,53993,0.8,1.3,608.234525,613.149,5191,881,4310,TL,10028,0.9,1.3,608.234525,613.601,22863,982,3609,18272,TL,20204,0.8,1.2,608.234525,612.978,16701,927,3804,11970
37-2-20-0.01-0.2,800,80,2,20,0.01,0.2,1306,73298,TL,119141,0.2,0.5,701.185101,702.805,4681,867,3814,TL,96686,0.2,0.4,701.192507,702.685,5148,810,4338,TL,60620,0.2,0.4,701.367446,702.799,11645,891,3804,6950,TL,65463,0.2,0.4,701.284259,702.619,8477,866,3447,4164
37-2-20-0.01-0.5,800,80,2,20,0.01,0.5,1306,73298,TL,148414,0.2,0.4,778.949373,780.504,3752,883,2869,TL,174172,0.1,0.2,779.265625,780.389,3936,856,3080,TL,148977,0.1,0.3,779.378429,780.480,9838,933,2467,6438,TL,150194,0.1,0.2,779.158658,780.400,7692,900,2775,4017
37-2-20-0.1-0.1,800,80,2,20,0.1,0.1,1306,73298,TL,57449,0.9,1.6,570.810644,576.260,4853,856,3997,TL,61600,0.8,1.4,570.810644,575.529,5152,856,4296,TL,6773,0.9,1.3,570.810644,576.205,31870,961,3257,27652,TL,8988,0.8,1.2,570.810644,575.629,28806,936,3399,24471
37-2-20-0.1-0.2,800,80,2,20,0.1,0.2,1306,73298,TL,133950,0.2,0.6,661.791152,663.211,4811,854,3957,TL,99820,0.2,0.5,661.726279,663.124,4818,811,4007,TL,70718,0.2,0.5,661.590768,663.059,13960,869,4082,9009,TL,53326,0.2,0.4,661.808823,663.032,12756,860,4092,7804
37-2-20-0.1-0.5,800,80,2,20,0.1,0.5,1306,73298,TL,158106,0.2,0.4,750.742950,752.388,3799,883,2916,TL,226859,0.1,0.2,751.558151,752.314,3485,842,2643,TL,186964,0.1,0.3,751.425659,752.291,9447,886,2183,6378,TL,184558,0.1,0.2,751.472318,752.270,7380,879,2657,3844
37-2-20-0.2-0.1,800,80,2,20,0.2,0.1,1306,73298,TL,69277,0.9,1.6,532.964182,537.901,4433,853,3580,TL,82676,0.8,1.3,533.011686,537.219,4550,851,3699,TL,4792,0.8,1.2,533.011686,537.452,40477,926,3011,36540,TL,6162,0.8,1.0,533.011686,537.068,36354,882,2911,32561
37-2-20-0.2-0.2,800,80,2,20,0.2,0.2,1306,73298,TL,111694,0.2,0.5,621.407166,622.489,4467,857,3610,TL,108679,0.2,0.5,621.124033,622.240,5057,843,4214,TL,44367,0.2,0.4,621.320302,622.410,16856,860,3187,12809,TL,69803,0.1,0.3,621.322665,622.205,16146,849,3574,11723
37-2-20-0.2-0.5,800,80,2,20,0.2,0.5,1306,73298,TL,233991,0.1,0.3,721.612673,722.514,3647,854,2793,TL,294512,0.1,0.2,721.982497,722.435,3283,829,2454,TL,175830,0.1,0.2,721.674767,722.498,9233,867,2536,5830,TL,121754,0.0,0.1,722.054242,722.382,6893,847,2084,3962
38-1-20-0.01-0.1,900,5,1,20,0.01,0.1,1246,227712,1.9,0,0.0,0.0,272.949820,272.950,2114,946,1168,2.2,1,0.0,0.0,272.949820,272.950,2124,959,1165,5.5,1,0.0,0.0,272.949820,272.950,2504,975,1159,370,11.4,0,0.0,0.0,272.949820,272.950,2419,950,1124,345
38-1-20-0.01-0.2,900,5,1,20,0.01,0.2,1246,227712,3.3,9,0.0,0.1,449.188326,449.188,3186,1084,2102,3.7,7,0.0,0.1,449.188326,449.188,3135,1052,2083,16.2,11,0.0,0.1,449.188326,449.188,3934,1136,2180,618,15.8,12,0.0,0.1,449.188326,449.188,3725,1128,1793,804
38-1-20-0.01-0.5,900,5,1,20,0.01,0.5,1246,227712,84.6,2587,0.0,1.0,712.834375,712.834,4208,1271,2937,96.5,3017,0.0,1.1,712.834375,712.834,3910,1212,2698,182.2,839,0.0,1.0,712.834375,712.834,10322,1165,1851,7306,164.6,819,0.0,1.0,712.834375,712.834,11352,1143,1874,8335
38-1-20-0.1-0.1,900,5,1,20,0.1,0.1,1246,227712,2.0,0,0.0,0.0,255.281655,255.282,2687,979,1708,2.5,0,0.0,0.0,255.281655,255.282,2450,957,1493,9.0,3,0.0,0.0,255.281655,255.282,3035,1012,1645,378,5.2,0,0.0,0.0,255.281655,255.282,2685,975,1380,330
38-1-20-0.1-0.2,900,5,1,20,0.1,0.2,1246,227712,5.0,15,0.0,0.1,422.953024,422.953,3325,1094,2231,5.3,35,0.0,0.2,422.953024,422.953,3542,1137,2405,11.2,33,0.0,0.2,422.953024,422.953,3678,1077,2043,558,13.8,21,0.0,0.2,422.953024,422.953,4075,1153,2447,475
38-1-20-0.1-0.5,900,5,1,20,0.1,0.5,1246,227712,81.6,2950,0.0,1.1,686.031250,686.031,4016,1210,2806,80.9,2472,0.0,1.2,686.031250,686.031,3891,1220,2671,152.0,827,0.0,0.9,686.031250,686.031,9482,1162,2044,6276,167.8,941,0.0,1.0,686.031250,686.031,9066,1151,1956,5959
38-1-20-0.2-0.1,900,5,1,20,0.2,0.1,1246,227712,6.3,76,0.0,0.2,235.786504,235.787,2775,1042,1733,5.9,112,0.0,0.2,235.786504,235.787,2816,1017,1799,19.4,27,0.0,0.1,235.786504,235.787,3993,1082,2019,892,24.8,33,0.0,0.2,235.786504,235.787,4581,1107,2268,1206
38-1-20-0.2-0.2,900,5,1,20,0.2,0.2,1246,227712,6.0,48,0.0,0.3,393.826368,393.826,3889,1161,2728,6.8,92,0.0,0.4,393.826368,393.826,3686,1113,2573,24.2,33,0.0,0.2,393.826368,393.826,4653,1172,2677,804,18.9,39,0.0,0.3,393.826368,393.826,4076,1101,2310,665
38-1-20-0.2-0.5,900,5,1,20,0.2,0.5,1246,227712,85.6,2375,0.0,1.3,656.750000,656.750,3918,1212,2706,86.6,2382,0.0,1.2,656.750000,656.750,3845,1231,2614,145.2,858,0.0,1.1,656.750000,656.750,9657,1117,1825,6715,153.2,868,0.0,1.1,656.750000,656.750,8786,1129,1862,5795
38-2-20-0.01-0.1,900,5,2,20,0.01,0.1,1686,227272,2.0,13,0.0,0.1,276.145346,276.145,2376,966,1410,3.4,40,0.0,0.2,276.145346,276.145,2763,976,1787,7.2,25,0.0,0.1,276.145346,276.145,3057,1022,1460,575,11.1,11,0.0,0.1,276.145346,276.145,3376,1055,1490,831
38-2-20-0.01-0.2,900,5,2,20,0.01,0.2,1686,227272,8.8,75,0.0,0.3,451.847552,451.848,3230,1094,2136,3.8,27,0.0,0.3,451.847552,451.848,2995,1052,1943,14.8,19,0.0,0.2,451.847552,451.848,4076,1113,1998,965,11.4,21,0.0,0.4,451.847552,451.848,3569,1056,1795,718
38-2-20-0.01-0.5,900,5,2,20,0.01,0.5,1686,227272,76.9,2643,0.0,1.0,713.193750,713.194,3864,1184,2680,76.4,2525,0.0,1.0,713.193750,713.194,3815,1152,2663,161.4,818,0.0,0.9,713.193750,713.194,8947,1088,1965,5894,121.1,698,0.0,0.9,713.193750,713.194,10010,1109,2016,6885
38-2-20-0.1-0.1,900,5,2,20,0.1,0.1,1686,227272,2.5,15,0.0,0.3,259.450315,259.450,3058,1064,1994,5.2,86,0.0,0.3,259.450315,259.450,3191,1112,2079,17.0,13,0.0,0.1,259.450315,259.450,3912,1148,2012,752,21.5,9,0.0,0.1,259.450315,259.450,3943,1141,1848,954
38-2-20-0.1-0.2,900,5,2,20,0.1,0.2,1686,227272,6.2,83,0.0,0.3,425.952320,425.952,3404,1071,2333,5.3,54,0.0,0.5,425.952320,425.952,3253,1086,2167,17.0,40,0.0,0.3,425.952320,425.952,4040,1070,1996,974,28.2,31,0.0,0.4,425.952320,425.952,3996,1094,1970,932
38-2-20-0.1-0.5,900,5,2,20,0.1,0.5,1686,227272,84.9,2709,0.0,1.0,686.812500,686.812,3850,1170,2680,75.5,2341,0.0,1.0,686.812500,686.812,3890,1170,2720,157.3,833,0.0,0.9,686.812500,686.812,9140,1094,1943,6103,154.6,839,0.0,1.0,686.812500,686.812,9132,1089,2005,6038
38-2-20-0.2-0.1,900,5,2,20,0.2,0.1,1686,227272,3.6,47,0.0,0.4,240.900280,240.900,2952,1048,1904,5.3,53,0.0,0.6,240.900280,240.900,3276,1079,2197,17.4,21,0.0,0.4,240.900280,240.900,4168,1063,1988,1117,29.1,35,0.0,0.4,240.900280,240.900,4311,1089,1972,1250
38-2-20-0.2-0.2,900,5,2,20,0.2,0.2,1686,227272,6.7,44,0.0,0.4,397.555776,397.556,3971,1142,2829,8.1,50,0.0,0.4,397.555776,397.556,3629,1094,2535,24.1,43,0.0,0.3,397.555776,397.556,5440,1269,3286,885,28.9,43,0.0,0.5,397.555776,397.556,5382,1257,3244,881
38-2-20-0.2-0.5,900,5,2,20,0.2,0.5,1686,227272,79.7,2454,0.0,1.0,657.775000,657.775,3849,1128,2721,70.2,2381,0.0,0.9,657.775000,657.775,3848,1154,2694,164.2,933,0.0,0.9,657.775000,657.775,8420,1084,1986,5350,166.1,842,0.0,0.9,657.775000,657.775,9510,1096,2051,6363
39-1-20-0.01-0.1,900,10,1,20,0.01,0.1,1246,231030,4.7,29,0.0,0.1,447.005995,447.006,3127,1022,2105,3.3,16,0.0,0.1,447.005995,447.006,3286,952,2334,24.4,29,0.0,0.1,447.005995,447.006,4085,1079,2587,419,21.5,23,0.0,0.1,447.005995,447.006,3374,944,2140,290
39-1-20-0.01-0.2,900,10,1,20,0.01,0.2,1246,231030,17.1,292,0.0,0.2,638.479022,638.479,3501,1018,2483,15.2,407,0.0,0.2,638.479022,638.479,3483,1017,2466,52.7,211,0.0,0.2,638.479022,638.479,4312,1004,2427,881,56.0,246,0.0,0.2,638.479022,638.479,4048,1002,1990,1056
39-1-20-0.01-0.5,900,10,1,20,0.01,0.5,1246,231030,208.1,9008,0.0,0.3,812.060869,812.061,4629,1012,3617,129.7,5490,0.0,0.3,812.060869,812.061,4348,1009,3339,174.8,1448,0.0,0.3,812.060869,812.061,5037,970,2719,1348,199.6,1741,0.0,0.3,812.060869,812.061,5280,975,2897,1408
39-1-20-0.1-0.1,900,10,1,20,0.1,0.1,1246,231030,3.4,13,0.0,0.1,414.841813,414.842,3183,1000,2183,3.6,16,0.0,0.1,414.841813,414.842,3147,992,2155,12.5,19,0.0,0.1,414.841813,414.842,3508,1035,2014,459,19.0,18,0.0,0.1,414.841813,414.842,3442,1001,2203,238
39-1-20-0.1-0.2,900,10,1,20,0.1,0.2,1246,231030,17.4,460,0.0,0.3,597.053657,597.054,3156,995,2161,13.4,282,0.0,0.3,597.053657,597.054,3128,1001,2127,33.7,170,0.0,0.2,597.053657,597.054,3950,998,2148,804,43.9,279,0.0,0.3,597.053657,597.054,4092,999,1784,1309
39-1-20-0.1-0.5,900,10,1,20,0.1,0.5,1246,231030,188.5,7155,0.0,0.3,778.691699,778.692,4428,994,3434,144.2,6392,0.0,0.3,778.691699,778.692,4494,992,3502,177.2,1724,0.0,0.3,778.691699,778.692,5692,978,2853,1861,142.1,1303,0.0,0.3,778.691699,778.692,5009,979,2834,1196
39-1-20-0.2-0.1,900,10,1,20,0.2,0.1,1246,231030,4.3,44,0.0,0.1,379.308784,379.309,3080,1024,2056,5.2,36,0.0,0.1,379.308784,379.309,3057,988,2069,18.6,40,0.0,0.1,379.308784,379.309,3682,1042,2126,514,9.9,33,0.0,0.1,379.308784,379.309,3530,1038,2121,371
39-1-20-0.2-0.2,900,10,1,20,0.2,0.2,1246,231030,24.1,596,0.0,0.3,551.186365,551.186,3207,1085,2122,23.2,645,0.0,0.3,551.186365,551.186,3237,1085,2152,45.2,227,0.0,0.2,551.186365,551.186,4336,1104,1859,1373,55.4,218,0.0,0.3,551.186365,551.186,4303,1097,1811,1395
39-1-20-0.2-0.5,900,10,1,20,0.2,0.5,1246,231030,180.3,7935,0.0,0.3,741.803906,741.804,4362,994,3368,171.1,7340,0.0,0.3,741.803906,741.804,4605,993,3612,134.8,1336,0.0,0.3,741.803906,741.804,5096,969,2559,1568,151.0,1496,0.0,0.3,741.803906,741.804,4874,969,2563,1342
39-2-20-0.01-0.1,900,10,2,20,0.01,0.1,1688,230588,9.5,94,0.0,0.4,449.635374,449.635,3890,1015,2875,6.1,101,0.0,0.4,449.635374,449.635,3097,1010,2087,38.8,139,0.0,0.4,449.635374,449.635,5165,1086,2379,1700,24.9,85,0.0,0.4,449.635374,449.635,4102,1076,2211,815
39-2-20-0.01-0.2,900,10,2,20,0.01,0.2,1688,230588,33.4,983,0.0,0.5,639.850628,639.851,3642,1012,2630,30.6,1187,0.0,0.4,639.850628,639.851,3456,1001,2455,122.9,641,0.0,0.4,639.850628,639.851,5168,1050,2243,1875,84.3,505,0.0,0.4,639.850628,639.851,5120,1031,2682,1407
39-2-20-0.01-0.5,900,10,2,20,0.01,0.5,1688,230588,201.6,9361,0.0,0.3,812.176006,812.176,4530,992,3538,129.9,6405,0.0,0.3,812.176006,812.176,4396,995,3401,195.2,1647,0.0,0.3,812.176006,812.176,4969,970,2689,1310,132.7,1155,0.0,0.3,812.176006,812.176,5210,977,2891,1342
39-2-20-0.1-0.1,900,10,2,20,0.1,0.1,1688,230588,12.9,231,0.0,0.4,418.390698,418.391,4211,1023,3188,9.2,98,0.0,0.4,418.390698,418.391,4059,1024,3035,78.6,158,0.0,0.4,418.390698,418.391,6331,1068,3926,1337,46.5,76,0.0,0.3,418.390698,418.391,5924,1071,3354,1499
39-2-20-0.1-0.2,900,10,2,20,0.1,0.2,1688,230588,40.1,1798,0.0,0.5,599.173298,599.173,3427,1046,2381,32.0,1204,0.0,0.4,599.173298,599.173,3775,1057,2718,178.4,1007,0.0,0.5,599.173298,599.173,6448,1059,2030,3359,126.8,897,0.0,0.5,599.173298,599.173,5395,1068,2099,2228
39-2-20-0.1-0.5,900,10,2,20,0.1,0.5,1688,230588,197.8,8836,0.0,0.3,779.685352,779.685,4369,1005,3364,136.7,6352,0.0,0.4,779.685352,779.685,3978,992,2986,180.3,1936,0.0,0.3,779.685352,779.685,5506,980,2528,1998,196.7,1531,0.0,0.3,779.685352,779.685,5521,997,2574,1950
39-2-20-0.2-0.1,900,10,2,20,0.2,0.1,1688,230588,11.3,207,0.0,0.5,384.518356,384.518,4610,1104,3506,7.2,98,0.0,0.5,384.518356,384.518,3920,1055,2865,45.8,113,0.0,0.5,384.518356,384.518,6583,1154,4148,1281,42.4,72,0.0,0.5,384.518356,384.518,5163,1079,2567,1517
39-2-20-0.2-0.2,900,10,2,20,0.2,0.2,1688,230588,37.5,1990,0.0,0.5,554.645180,554.645,3316,998,2318,29.8,1226,0.0,0.5,554.645180,554.645,3297,1001,2296,165.3,942,0.0,0.5,554.645180,554.645,6312,1012,1994,3306,130.3,851,0.0,0.4,554.645180,554.645,5949,999,2000,2950
39-2-20-0.2-0.5,900,10,2,20,0.2,0.5,1688,230588,140.7,6916,0.0,0.3,743.720313,743.720,4353,994,3359,122.2,5981,0.0,0.3,743.720313,743.720,4428,997,3431,196.8,1587,0.0,0.3,743.720313,743.720,5365,990,2693,1682,185.2,1823,0.0,0.3,743.720313,743.720,5750,986,2561,2203
40-1-20-0.01-0.1,900,90,1,20,0.01,0.1,1170,143338,TL,111561,0.0,0.2,777.836165,778.058,5100,947,4153,TL,84361,0.0,0.2,777.857242,778.037,4647,934,3713,TL,103941,0.0,0.2,777.858518,778.050,6557,957,3835,1765,TL,71949,0.0,0.2,777.837554,778.031,5602,951,3449,1202
40-1-20-0.01-0.2,900,90,1,20,0.01,0.2,1170,143338,TL,111685,0.1,0.3,848.373110,849.027,4794,929,3865,TL,187620,0.0,0.2,848.544485,848.742,4084,912,3172,TL,101882,0.1,0.3,848.181074,849.042,7939,942,3747,3250,TL,156516,0.0,0.2,848.510293,848.737,5923,922,3089,1912
40-1-20-0.01-0.5,900,90,1,20,0.01,0.5,1170,143338,TL,156883,0.1,0.3,892.530027,893.795,2951,929,2022,TL,155964,0.1,0.1,893.076631,893.737,2521,922,1599,TL,129980,0.1,0.3,892.368648,893.780,11664,928,2214,8522,TL,150877,0.1,0.1,893.082062,893.746,6205,929,1619,3657
40-1-20-0.1-0.1,900,90,1,20,0.1,0.1,1170,143338,1061.3,36628,0.0,0.2,721.964423,721.964,4718,932,3786,2150.8,67365,0.0,0.2,721.964423,721.964,4364,925,3439,1087.7,18799,0.0,0.2,721.964423,721.964,6944,932,3638,2374,3499.6,93353,0.0,0.2,721.964423,721.964,6004,924,3397,1683
40-1-20-0.1-0.2,900,90,1,20,0.1,0.2,1170,143338,TL,118031,0.1,0.3,794.845931,795.467,4986,928,4058,TL,100565,0.0,0.2,795.128368,795.342,4020,903,3117,TL,116369,0.0,0.2,795.021597,795.420,7767,929,3637,3201,TL,88858,0.0,0.1,795.138261,795.336,6660,918,3077,2665
40-1-20-0.1-0.5,900,90,1,20,0.1,0.5,1170,143338,TL,232367,0.1,0.2,858.717840,859.311,2719,923,1796,TL,213696,0.0,0.1,858.827926,859.240,2529,916,1613,TL,110694,0.1,0.2,858.516237,859.297,10495,927,1702,7866,TL,146349,0.0,0.1,858.973496,859.213,6448,914,1463,4071
40-1-20-0.2-0.1,900,90,1,20,0.2,0.1,1170,143338,TL,150151,0.1,0.3,663.480739,663.990,4348,918,3430,TL,78768,0.0,0.3,663.624720,663.837,4374,917,3457,TL,61753,0.0,0.2,663.548263,663.877,10874,925,3740,6209,TL,68702,0.0,0.2,663.646873,663.826,8880,926,3248,4706
40-1-20-0.2-0.2,900,90,1,20,0.2,0.2,1170,143338,TL,164723,0.1,0.3,738.773699,739.262,4439,931,3508,TL,165836,0.0,0.2,738.977336,739.137,4418,918,3500,TL,152811,0.0,0.2,738.972332,739.144,11156,951,3745,6460,TL,150060,0.0,0.1,738.995891,739.116,7915,927,3335,3653
40-1-20-0.2-0.5,900,90,1,20,0.2,0.5,1170,143338,TL,247767,0.0,0.2,822.575672,822.903,3025,922,2103,TL,271209,0.0,0.1,822.729027,822.880,2498,908,1590,TL,153364,0.0,0.1,822.721754,822.927,8631,919,1616,6096,1869.3,106978,0.0,0.1,822.796376,822.796,5810,912,1341,3557
