,,,,,,,,,bB&C-I,,,,,,,,,bB&C-I+E,,,,,,,,,bB&C-I+L,,,,,,,,,,bB&C-I+E+L,,,,,,,,,
id,|I|,K,r,R,theta,low p_i (%),#C1,#CP,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,#LS,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,#LS
33-2-20-0.01-50,700,70,2,20,0.01,50,1140,50378,TL,225997,0.1,0.4,639.682533,640.327,6491,2242,4249,TL,180050,0.1,0.3,639.755418,640.240,5772,2257,3515,TL,224069,0.0,0.2,639.818845,640.166,8236,2257,3350,2629,TL,202864,0.0,0.2,639.821263,640.144,9303,2405,4237,2661
33-2-20-0.01-90,700,70,2,20,0.01,90,1140,50378,161.6,21621,0.0,0.3,579.898106,579.898,3881,1126,2755,106.3,15655,0.0,0.3,579.898117,579.898,3535,1213,2322,71.6,4189,0.0,0.2,579.898117,579.898,4286,1123,1981,1182,61.5,3754,0.0,0.2,579.898117,579.898,3969,1141,1866,962
33-2-20-0.1-10,700,70,2,20,0.1,10,1140,50378,TL,175518,0.2,0.5,625.597021,626.996,5441,2222,3219,TL,101102,0.1,0.4,625.802011,626.779,6402,2236,4166,TL,142532,0.2,0.4,625.725033,626.889,10991,2405,3335,5251,TL,97932,0.1,0.3,625.822103,626.736,10256,2286,3906,4064
33-2-20-0.1-50,700,70,2,20,0.1,50,1140,50378,1311.5,112341,0.0,0.3,616.434538,616.435,5702,1928,3774,2042.8,173963,0.0,0.2,616.434538,616.435,5498,1893,3605,563.3,39374,0.0,0.2,616.434538,616.435,7701,2100,3037,2564,931.9,86718,0.0,0.1,616.434538,616.435,6737,1916,2783,2038
33-2-20-0.1-90,700,70,2,20,0.1,90,1140,50378,40.5,3631,0.0,0.2,555.813982,555.814,3747,1262,2485,122.2,20391,0.0,0.2,555.813904,555.814,3963,1180,2783,63.7,2710,0.0,0.2,555.813982,555.814,4574,1216,2272,1086,44.5,2593,0.0,0.1,555.813904,555.814,3709,1129,1702,878
33-2-20-0.2-10,700,70,2,20,0.2,10,1140,50378,TL,165612,0.1,0.4,600.822074,601.631,5690,2227,3463,TL,128469,0.1,0.3,600.936231,601.507,6263,2129,4134,TL,148635,0.1,0.2,600.921592,601.514,10173,2391,2936,4846,TL,66781,0.0,0.2,601.019947,601.270,9123,2327,2560,4236
33-2-20-0.2-50,700,70,2,20,0.2,50,1140,50378,189.5,15116,0.0,0.2,591.008815,591.009,4589,1882,2707,109.9,6749,0.0,0.2,591.008815,591.009,4468,1788,2680,174.7,9087,0.0,0.1,591.008815,591.009,6141,1846,2320,1975,254.3,17654,0.0,0.1,591.008815,591.009,5784,1786,2204,1794
33-2-20-0.2-90,700,70,2,20,0.2,90,1140,50378,39.1,4098,0.0,0.3,529.468653,529.469,3831,999,2832,41.4,3182,0.0,0.3,529.468653,529.469,3751,1057,2694,74.7,6023,0.0,0.2,529.468552,529.469,4706,1136,2316,1254,66.7,4196,0.0,0.1,529.468653,529.469,4305,1062,2199,1044
34-1-20-0.01-10,700,140,1,20,0.01,10,902,59830,TL,77751,0.4,0.7,691.510081,694.446,6596,3280,3316,TL,57992,0.1,0.3,693.458540,694.226,4887,2525,2362,TL,36235,0.4,0.6,691.868198,694.412,15392,3282,2795,9315,TL,70210,0.1,0.3,693.369905,694.153,8378,2708,2248,3422
34-1-20-0.01-50,700,140,1,20,0.01,50,902,59830,TL,86560,0.4,0.8,687.832500,690.716,6289,2766,3523,TL,98204,0.1,0.4,689.474142,690.418,5204,2427,2777,TL,107568,0.4,0.6,688.104517,690.677,10715,3049,3544,4122,TL,88790,0.2,0.4,688.849577,690.341,7889,2518,2756,2615
34-1-20-0.01-90,700,140,1,20,0.01,90,902,59830,TL,268093,0.1,0.3,640.568476,640.947,5802,1619,4183,TL,299422,0.0,0.3,640.663695,640.824,5167,1544,3623,TL,410295,0.0,0.2,640.710878,640.790,8063,1703,3518,2842,TL,373218,0.0,0.2,640.710878,640.787,6767,1499,3190,2078
34-1-20-0.1-10,700,140,1,20,0.1,10,902,59830,TL,82793,0.2,0.6,667.389558,668.963,6471,3250,3221,TL,67227,0.1,0.4,668.046775,668.883,5349,2888,2461,TL,69888,0.2,0.4,667.756781,668.884,17478,3551,2977,10950,TL,56863,0.1,0.2,668.017788,668.763,12694,3356,2559,6779
34-1-20-0.1-50,700,140,1,20,0.1,50,902,59830,TL,86952,0.2,0.7,662.490110,663.978,5829,2583,3246,TL,95747,0.1,0.5,662.967193,663.856,4998,2080,2918,TL,72683,0.2,0.5,662.301043,663.983,11465,2761,3160,5544,TL,102181,0.1,0.3,662.960338,663.793,8510,2179,3049,3282
34-1-20-0.1-90,700,140,1,20,0.1,90,902,59830,TL,240984,0.1,0.3,614.893351,615.304,5058,1417,3641,TL,198710,0.0,0.2,614.947801,615.214,5296,1398,3898,TL,389225,0.0,0.2,615.006592,615.116,7096,1447,3313,2336,2436.7,264355,0.0,0.1,615.016181,615.016,6252,1378,2986,1888
34-1-20-0.2-10,700,140,1,20,0.2,10,902,59830,TL,85911,0.2,0.7,641.376275,642.808,4854,2254,2600,TL,87924,0.1,0.4,642.061392,642.675,4253,2116,2137,TL,92828,0.2,0.3,641.640538,642.663,13601,2786,2561,8254,TL,81749,0.1,0.2,642.110312,642.517,9615,2426,2001,5188
34-1-20-0.2-50,700,140,1,20,0.2,50,902,59830,TL,102391,0.2,0.8,634.436487,636.015,5432,2157,3275,TL,103281,0.1,0.5,635.102509,635.777,4271,1775,2496,TL,80551,0.1,0.3,634.896132,635.762,10865,2296,2824,5745,TL,82889,0.1,0.2,635.219301,635.642,8043,1855,2479,3709
34-1-20-0.2-90,700,140,1,20,0.2,90,902,59830,TL,260085,0.1,0.5,586.712874,587.269,5503,1364,4139,TL,192237,0.1,0.4,586.944802,587.322,4794,1293,3501,1531.7,147628,0.0,0.2,587.003912,587.004,7523,1502,3193,2828,1122.8,81370,0.0,0.1,587.003912,587.004,7176,1404,2976,2796
34-2-20-0.01-10,700,140,2,20,0.01,10,1162,59570,TL,73885,0.4,0.6,692.257571,694.954,5673,2842,2831,TL,79489,0.1,0.3,693.707422,694.597,5320,2521,2799,TL,49482,0.4,0.6,691.842636,694.847,16469,3718,3151,9600,TL,58490,0.1,0.3,693.645819,694.516,8733,2811,2451,3471
34-2-20-0.01-50,700,140,2,20,0.01,50,1162,59570,TL,97475,0.4,0.8,688.442598,691.244,5642,2679,2963,TL,88719,0.2,0.4,689.775133,690.940,4749,2087,2662,TL,59391,0.5,0.8,687.501175,691.191,12749,3286,3491,5972,TL,104102,0.2,0.3,689.695890,690.882,8674,2654,3142,2878
34-2-20-0.01-90,700,140,2,20,0.01,90,1162,59570,TL,241786,0.1,0.4,643.396108,644.201,4945,1224,3721,TL,143287,0.1,0.4,643.393212,644.072,4943,1372,3571,3394.6,280874,0.0,0.2,643.625349,643.625,7383,1415,2904,3064,TL,236007,0.0,0.2,643.596930,643.789,6499,1268,3099,2132
34-2-20-0.1-10,700,140,2,20,0.1,10,1162,59570,TL,85958,0.3,0.7,669.700735,671.533,4504,2142,2362,TL,87394,0.1,0.4,670.332704,671.249,4806,2243,2563,TL,42741,0.2,0.4,669.648168,671.285,13743,2680,2320,8743,TL,83585,0.1,0.3,670.271586,671.199,9545,2290,2306,4949
34-2-20-0.1-50,700,140,2,20,0.1,50,1162,59570,TL,85404,0.3,0.8,664.110213,666.092,5578,2487,3091,TL,93617,0.2,0.6,664.705680,665.988,5538,2254,3284,TL,65394,0.3,0.6,663.705938,666.025,11256,2804,2873,5579,TL,77109,0.2,0.4,664.598376,665.879,7964,2095,2625,3244
34-2-20-0.1-90,700,140,2,20,0.1,90,1162,59570,TL,286046,0.1,0.4,618.798176,619.402,4856,1435,3421,TL,148573,0.1,0.4,618.734902,619.243,5320,1459,3861,TL,310596,0.0,0.2,618.891285,619.041,8182,1534,3390,3258,TL,307601,0.0,0.2,618.891112,619.100,6895,1395,3146,2354
34-2-20-0.2-10,700,140,2,20,0.2,10,1162,59570,TL,94990,0.2,0.6,647.228283,648.315,4993,2205,2788,TL,107658,0.1,0.4,647.664286,648.282,3946,1853,2093,TL,102256,0.1,0.3,647.258980,648.233,11499,2440,2425,6634,TL,106218,0.1,0.2,647.735403,648.129,8632,2169,2055,4408
34-2-20-0.2-50,700,140,2,20,0.2,50,1162,59570,TL,115390,0.2,0.8,639.058672,640.458,5178,2250,2928,TL,109077,0.1,0.6,639.432601,640.326,4691,1897,2794,TL,137125,0.1,0.3,639.381681,640.358,10529,2402,2602,5525,TL,114100,0.1,0.3,639.446122,640.308,8746,2026,2855,3865
34-2-20-0.2-90,700,140,2,20,0.2,90,1162,59570,TL,176746,0.1,0.6,591.619010,592.416,5052,1439,3613,TL,189024,0.1,0.5,591.810386,592.479,4862,1286,3576,TL,192499,0.0,0.2,591.893260,592.209,7324,1427,3287,2610,TL,243605,0.0,0.2,591.957538,592.060,7253,1378,3011,2864
35-1-20-0.01-10,800,5,1,20,0.01,10,1100,145746,4.5,23,0.0,0.3,553.080184,553.080,5671,2212,3459,4.1,24,0.0,0.2,553.080184,553.080,5722,2167,3555,9.2,13,0.0,0.2,553.080184,553.080,6939,1989,3509,1441,8.1,17,0.0,0.2,553.080184,553.080,5999,2064,2855,1080
35-1-20-0.01-50,800,5,1,20,0.01,50,1100,145746,5.4,57,0.0,0.8,532.112597,532.113,6175,2707,3468,6.6,51,0.0,0.7,532.112597,532.113,7045,2749,4296,10.8,43,0.0,0.6,532.112597,532.113,7041,2959,2400,1682,11.9,29,0.0,0.6,532.112597,532.113,7162,2442,3228,1492
35-1-20-0.01-90,800,5,1,20,0.01,90,1100,145746,1.6,9,0.0,0.1,498.985821,498.986,3190,1453,1737,2.2,3,0.0,0.0,498.985821,498.986,3038,1026,2012,2.9,5,0.0,0.0,498.985821,498.986,3226,1436,1293,497,3.6,5,0.0,0.1,498.985821,498.986,2654,963,1293,398
35-1-20-0.1-10,800,5,1,20,0.1,10,1100,145746,4.4,19,0.0,0.2,534.220805,534.221,5817,2218,3599,4.5,23,0.0,0.2,534.220805,534.221,5605,2178,3427,7.2,17,0.0,0.2,534.220805,534.221,5298,1837,1939,1522,6.8,11,0.0,0.1,534.220805,534.221,5377,1915,2182,1280
35-1-20-0.1-50,800,5,1,20,0.1,50,1100,145746,5.6,55,0.0,0.8,513.707980,513.708,6054,2467,3587,6.8,57,0.0,0.8,513.707980,513.708,6302,2692,3610,11.4,31,0.0,0.6,513.707980,513.708,7216,2571,2822,1823,15.2,35,0.0,0.6,513.707980,513.708,8404,2592,3588,2224
35-1-20-0.1-90,800,5,1,20,0.1,90,1100,145746,1.5,7,0.0,0.0,478.284261,478.284,2929,1456,1473,1.6,3,0.0,0.0,478.284261,478.284,2949,1468,1481,2.4,0,0.0,0.0,478.284261,478.284,3467,1000,1625,842,2.7,0,0.0,0.0,478.284261,478.284,3467,1000,1625,842
35-1-20-0.2-10,800,5,1,20,0.2,10,1100,145746,3.6,22,0.0,0.2,513.265941,513.266,4665,2062,2603,3.9,25,0.0,0.3,513.265941,513.266,4261,1979,2282,8.4,15,0.0,0.2,513.265941,513.266,4868,1920,1827,1121,7.1,17,0.0,0.2,513.265941,513.266,5269,2046,2025,1198
35-1-20-0.2-50,800,5,1,20,0.2,50,1100,145746,5.2,48,0.0,0.7,493.191278,493.191,5421,1919,3502,6.1,51,0.0,0.7,493.191278,493.191,5686,2044,3642,11.3,31,0.0,0.6,493.191278,493.191,6797,2079,2879,1839,11.1,25,0.0,0.6,493.191278,493.191,7192,2159,3814,1219
35-1-20-0.2-90,800,5,1,20,0.2,90,1100,145746,1.7,3,0.0,0.0,455.282528,455.283,3111,1476,1635,1.8,5,0.0,0.0,455.282528,455.283,3060,929,2131,2.1,0,0.0,0.0,455.282528,455.283,3118,929,1574,615,2.5,0,0.0,0.0,455.282528,455.283,3128,929,1574,625
35-2-20-0.01-10,800,5,2,20,0.01,10,1460,145386,4.5,27,0.0,0.2,553.558582,553.559,6377,2087,4290,5.2,33,0.0,0.2,553.558582,553.559,6025,2235,3790,9.8,15,0.0,0.2,553.558582,553.559,6591,1909,2676,2006,8.2,19,0.0,0.2,553.558582,553.559,6073,1904,3000,1169
35-2-20-0.01-50,800,5,2,20,0.01,50,1460,145386,6.7,75,0.0,0.8,532.530932,532.531,7131,3622,3509,6.9,74,0.0,0.8,532.530932,532.531,5977,2388,3589,13.0,24,0.0,0.7,532.530932,532.531,8399,3015,3332,2052,15.0,28,0.0,0.6,532.530932,532.531,7707,2460,3370,1877
35-2-20-0.01-90,800,5,2,20,0.01,90,1460,145386,1.9,7,0.0,0.1,499.885917,499.886,3181,1452,1729,1.9,5,0.0,0.0,499.885917,499.886,3221,1528,1693,3.0,5,0.0,0.0,499.885917,499.886,3349,1440,1379,530,3.0,5,0.0,0.0,499.885917,499.886,2752,977,1379,396
35-2-20-0.1-10,800,5,2,20,0.1,10,1460,145386,3.7,31,0.0,0.3,535.115237,535.115,5076,2109,2967,3.9,20,0.0,0.3,535.115237,535.115,5057,2020,3037,8.6,15,0.0,0.2,535.115237,535.115,5344,1843,2392,1109,7.8,15,0.0,0.2,535.115237,535.115,5329,1893,2428,1008
35-2-20-0.1-50,800,5,2,20,0.1,50,1460,145386,6.2,60,0.0,0.7,514.409951,514.410,6934,2668,4266,5.9,51,0.0,0.7,514.409951,514.410,6113,2400,3713,13.5,36,0.0,0.6,514.409951,514.410,7293,2512,3192,1589,11.7,27,0.0,0.6,514.409951,514.410,7915,2680,3000,2235
35-2-20-0.1-90,800,5,2,20,0.1,90,1460,145386,1.8,9,0.0,0.1,479.594071,479.594,3600,1482,2118,2.1,3,0.0,0.0,479.594071,479.594,3758,1477,2281,3.6,3,0.0,0.0,479.594071,479.594,3052,926,1614,512,3.9,3,0.0,0.0,479.594071,479.594,3139,926,1733,480
35-2-20-0.2-10,800,5,2,20,0.2,10,1460,145386,3.6,17,0.0,0.4,514.622633,514.623,4450,2165,2285,4.3,19,0.0,0.4,514.622633,514.623,4620,2094,2526,6.9,20,0.0,0.3,514.622633,514.623,5411,2013,1864,1534,9.4,13,0.0,0.2,514.622633,514.623,5500,2039,1918,1543
35-2-20-0.2-50,800,5,2,20,0.2,50,1460,145386,5.9,44,0.0,0.7,494.217743,494.218,5887,2244,3643,6.9,53,0.0,0.7,494.217743,494.218,5970,2116,3854,9.9,46,0.0,0.6,494.217743,494.218,6095,1764,3316,1015,11.4,29,0.0,0.6,494.217743,494.218,7203,1839,3607,1757
35-2-20-0.2-90,800,5,2,20,0.2,90,1460,145386,1.5,0,0.0,0.0,457.047576,457.048,3411,1465,1946,1.6,0,0.0,0.0,457.047576,457.048,3509,1465,2044,2.2,0,0.0,0.0,457.047576,457.048,3677,926,2028,723,2.4,0,0.0,0.0,457.047576,457.048,3677,926,2029,722
36-1-20-0.01-10,800,10,1,20,0.01,10,1034,93998,123.4,1659,0.0,1.1,557.817253,557.817,7293,3133,4160,105.8,1535,0.0,1.0,557.817253,557.817,7299,3358,3941,44.4,269,0.0,0.8,557.817253,557.817,8384,2541,3578,2265,53.2,261,0.0,0.9,557.817253,557.817,8311,2452,3311,2548
36-1-20-0.01-50,800,10,1,20,0.01,50,1034,93998,34.3,619,0.0,0.7,548.128796,548.129,7359,3405,3954,37.3,617,0.0,0.7,548.128796,548.129,7329,3373,3956,30.9,152,0.0,0.6,548.128796,548.129,9906,3069,3940,2897,30.3,162,0.0,0.6,548.128796,548.129,10295,3385,4069,2841
36-1-20-0.01-90,800,10,1,20,0.01,90,1034,93998,2.5,33,0.0,0.3,516.062197,516.062,3772,1283,2489,3.1,39,0.0,0.3,516.062197,516.062,3681,1207,2474,5.1,23,0.0,0.3,516.062197,516.062,6409,1529,2166,2714,6.2,29,0.0,0.2,516.062197,516.062,5204,1421,2137,1646
36-1-20-0.1-10,800,10,1,20,0.1,10,1034,93998,136.3,1926,0.0,1.2,537.854839,537.855,7636,3504,4132,108.9,1764,0.0,1.2,537.854839,537.855,7114,3214,3900,58.6,276,0.0,1.0,537.854839,537.855,10090,3025,3106,3959,56.2,295,0.0,1.0,537.854839,537.855,9845,2866,3169,3810
36-1-20-0.1-50,800,10,1,20,0.1,50,1034,93998,51.9,866,0.0,0.8,528.309064,528.309,8563,3981,4582,58.4,1138,0.0,1.0,528.309064,528.309,6990,3422,3568,30.0,151,0.0,0.6,528.309064,528.309,9357,3109,3126,3122,32.1,152,0.0,0.6,528.309064,528.309,9659,3372,3282,3005
36-1-20-0.1-90,800,10,1,20,0.1,90,1034,93998,2.0,21,0.0,0.2,497.593534,497.594,3508,1203,2305,2.8,29,0.0,0.2,497.593534,497.594,3795,1200,2595,4.7,19,0.0,0.2,497.593534,497.594,5295,1441,2193,1661,5.4,15,0.0,0.2,497.593534,497.594,5623,1455,2152,2016
36-1-20-0.2-10,800,10,1,20,0.2,10,1034,93998,95.8,1343,0.0,1.1,515.814694,515.815,6760,2893,3867,85.1,1257,0.0,1.1,515.814694,515.815,7039,2947,4092,50.2,277,0.0,1.0,515.814694,515.815,8849,2548,3516,2785,53.2,323,0.0,1.0,515.814694,515.815,8499,2562,3214,2723
36-1-20-0.2-50,800,10,1,20,0.2,50,1034,93998,40.1,603,0.0,0.7,506.287140,506.287,7821,3033,4788,36.5,537,0.0,0.8,506.287140,506.287,7469,3409,4060,29.1,163,0.0,0.6,506.287140,506.287,9743,2732,4213,2798,32.6,167,0.0,0.6,506.287140,506.287,8961,2886,3681,2394
36-1-20-0.2-90,800,10,1,20,0.2,90,1034,93998,1.9,12,0.0,0.1,477.072798,477.073,3622,1295,2327,2.4,19,0.0,0.1,477.072798,477.073,3773,1256,2517,4.0,9,0.0,0.0,477.072798,477.073,5362,1470,1842,2050,5.3,9,0.0,0.0,477.072798,477.073,5327,1482,1831,2014
36-2-20-0.01-10,800,10,2,20,0.01,10,1366,93666,161.2,2016,0.0,1.1,558.207068,558.207,7111,3223,3888,120.4,1831,0.0,1.2,558.207068,558.207,7440,3358,4082,54.1,262,0.0,0.8,558.207068,558.207,9343,2595,4047,2701,41.1,213,0.0,0.9,558.207068,558.207,9120,2767,3966,2387
36-2-20-0.01-50,800,10,2,20,0.01,50,1366,93666,55.7,1004,0.0,0.8,548.325854,548.326,7743,3428,4315,47.4,866,0.0,0.8,548.325854,548.326,7527,3225,4302,26.1,165,0.0,0.6,548.325854,548.326,10001,3079,4280,2642,30.4,153,0.0,0.6,548.325854,548.326,9990,2977,4202,2811
36-2-20-0.01-90,800,10,2,20,0.01,90,1366,93666,2.5,33,0.0,0.3,516.387696,516.388,3877,1390,2487,2.8,31,0.0,0.3,516.387696,516.388,3864,1381,2483,5.1,32,0.0,0.2,516.387696,516.388,6159,1546,2104,2509,5.4,23,0.0,0.2,516.387696,516.388,5588,1522,2327,1739
36-2-20-0.1-10,800,10,2,20,0.1,10,1366,93666,115.4,1634,0.0,1.1,538.880380,538.880,6774,2932,3842,91.7,1310,0.0,1.0,538.880380,538.880,6794,2980,3814,68.8,328,0.0,0.9,538.889138,538.889,10591,2582,3891,4118,43.7,216,0.0,1.0,538.880380,538.880,8722,2454,3697,2571
36-2-20-0.1-50,800,10,2,20,0.1,50,1366,93666,82.4,1556,0.0,1.1,528.957059,528.957,7306,3731,3575,63.0,1271,0.0,1.0,528.957059,528.957,7723,3805,3918,33.9,201,0.0,0.7,528.957059,528.957,9881,3302,2969,3610,30.7,164,0.0,0.7,528.957059,528.957,10185,3160,3558,3467
36-2-20-0.1-90,800,10,2,20,0.1,90,1366,93666,2.2,28,0.0,0.3,498.490840,498.491,3372,1284,2088,2.6,21,0.0,0.2,498.490840,498.491,3373,1278,2095,4.6,25,0.0,0.1,498.490840,498.491,5130,1402,1968,1760,5.0,18,0.0,0.1,498.490840,498.491,4450,1377,1853,1220
36-2-20-0.2-10,800,10,2,20,0.2,10,1366,93666,86.7,1041,0.0,1.1,517.512691,517.513,7208,3058,4150,64.7,906,0.0,1.0,517.512691,517.513,6700,2751,3949,46.2,207,0.0,1.0,517.512691,517.513,8728,2727,3089,2912,42.9,210,0.0,1.0,517.512691,517.513,8295,2392,3085,2818
36-2-20-0.2-50,800,10,2,20,0.2,50,1366,93666,37.7,615,0.0,0.7,507.568382,507.568,7410,3079,4331,31.9,495,0.0,0.7,507.568382,507.568,7072,3162,3910,27.3,157,0.0,0.7,507.568382,507.568,8335,2780,3105,2450,30.2,167,0.0,0.7,507.568382,507.568,8870,2806,3824,2240
36-2-20-0.2-90,800,10,2,20,0.2,90,1366,93666,1.8,13,0.0,0.1,478.605445,478.605,3501,1275,2226,2.2,11,0.0,0.1,478.605445,478.605,3562,1284,2278,4.0,7,0.0,0.0,478.605445,478.605,5037,1463,1617,1957,5.1,6,0.0,0.0,478.605445,478.605,5012,1493,1543,1976
37-1-20-0.01-10,800,80,1,20,0.01,10,994,73610,TL,119441,0.1,0.3,762.136195,763.175,7061,3274,3787,TL,113378,0.1,0.2,762.105796,763.115,6984,3071,3913,TL,111422,0.1,0.2,762.123498,763.117,11562,4001,3696,3865,TL,88304,0.1,0.2,762.096699,763.069,9639,3364,3600,2675
37-1-20-0.01-50,800,80,1,20,0.01,50,994,73610,TL,135056,0.1,0.4,751.986562,753.026,5917,2300,3617,TL,108316,0.1,0.3,752.159839,752.951,5728,2080,3648,TL,127252,0.1,0.2,752.106165,752.943,9337,2723,3482,3132,TL,91090,0.1,0.2,752.072997,752.777,8471,2677,3204,2590
37-1-20-0.01-90,800,80,1,20,0.01,90,994,73610,78.2,9683,0.0,0.2,711.094393,711.094,4287,1206,3081,50.5,5376,0.0,0.1,711.094393,711.094,4322,1430,2892,78.2,5764,0.0,0.1,711.094393,711.094,5381,1350,2751,1280,66.9,2837,0.0,0.1,711.094393,711.094,5020,1319,2541,1160
37-1-20-0.1-10,800,80,1,20,0.1,10,994,73610,TL,136198,0.1,0.3,732.203288,733.240,7099,2945,4154,TL,103257,0.1,0.2,732.341443,733.189,5920,2355,3565,TL,123148,0.1,0.2,732.342101,733.220,10210,2708,3595,3907,TL,92622,0.1,0.2,732.440458,733.020,8541,2536,3006,2999
37-1-20-0.1-50,800,80,1,20,0.1,50,994,73610,TL,148457,0.1,0.3,722.344750,723.026,5146,1964,3182,TL,96795,0.1,0.3,722.379376,722.872,5505,1902,3603,TL,167107,0.1,0.2,722.339365,722.883,9327,2485,3791,3051,TL,153857,0.1,0.2,722.388352,722.890,7949,1979,3955,2015
37-1-20-0.1-90,800,80,1,20,0.1,90,994,73610,63.7,5813,0.0,0.2,679.426553,679.427,5072,1502,3570,111.8,13394,0.0,0.1,679.426553,679.427,4597,1468,3129,72.0,2051,0.0,0.1,679.426664,679.427,5573,1300,2891,1382,118.1,7580,0.0,0.1,679.426664,679.427,5249,1269,2872,1108
37-1-20-0.2-10,800,80,1,20,0.2,10,994,73610,TL,157623,0.1,0.3,699.853402,700.714,5196,2284,2912,TL,102051,0.1,0.2,699.999549,700.604,5077,2121,2956,TL,123144,0.1,0.2,699.862934,700.664,9363,2390,2980,3993,TL,112209,0.1,0.2,699.956712,700.657,8184,2362,3213,2609
37-1-20-0.2-50,800,80,1,20,0.2,50,994,73610,TL,144065,0.1,0.3,689.932390,690.413,5285,2082,3203,TL,156189,0.0,0.2,689.975090,690.364,5880,1962,3918,TL,224447,0.0,0.2,689.938503,690.267,8980,2192,3298,3490,TL,170652,0.0,0.1,689.947105,690.313,7649,1938,3184,2527
37-1-20-0.2-90,800,80,1,20,0.2,90,994,73610,90.5,10342,0.0,0.2,644.956446,644.956,4458,1349,3109,112.8,12938,0.0,0.2,644.956446,644.956,4366,1361,3005,78.9,3827,0.0,0.1,644.956446,644.956,5012,1430,2562,1020,120.5,11142,0.0,0.1,644.956446,644.956,5178,1404,2866,908
37-2-20-0.01-10,800,80,2,20,0.01,10,1306,73298,TL,123336,0.1,0.4,762.303648,763.409,6837,3205,3632,TL,125465,0.2,0.3,762.086445,763.336,6475,2839,3636,TL,112906,0.1,0.3,762.171862,763.385,10759,3565,3101,4093,TL,90530,0.1,0.2,762.396434,763.292,10007,3400,3726,2881
37-2-20-0.01-50,800,80,2,20,0.01,50,1306,73298,TL,145692,0.2,0.4,752.163054,753.437,6412,2577,3835,TL,91367,0.1,0.3,752.276428,753.209,6436,2447,3989,TL,132323,0.1,0.3,752.161048,753.285,9714,3003,3586,3125,TL,103077,0.1,0.2,752.282432,753.132,8767,2574,3764,2429
37-2-20-0.01-90,800,80,2,20,0.01,90,1306,73298,94.3,11433,0.0,0.2,711.537195,711.537,4560,1338,3222,79.2,8979,0.0,0.2,711.537195,711.537,4381,1268,3113,77.4,3577,0.0,0.1,711.537195,711.537,5173,1290,2677,1206,120.7,10214,0.0,0.1,711.537195,711.537,5042,1273,2639,1130
37-2-20-0.1-10,800,80,2,20,0.1,10,1306,73298,TL,138680,0.1,0.3,734.301925,735.241,5903,2470,3433,TL,118648,0.1,0.2,734.335963,735.195,5996,2386,3610,TL,134070,0.1,0.2,734.383228,735.223,10531,2683,3072,4776,TL,96081,0.1,0.2,734.149998,735.126,9256,2688,3810,2758
37-2-20-0.1-50,800,80,2,20,0.1,50,1306,73298,TL,162490,0.1,0.3,724.020048,724.703,5218,1867,3351,TL,123624,0.1,0.3,724.091230,724.677,5304,1734,3570,TL,171165,0.1,0.2,724.076773,724.580,8798,2219,3400,3179,TL,154091,0.1,0.2,724.084924,724.651,7432,1981,3326,2125
37-2-20-0.1-90,800,80,2,20,0.1,90,1306,73298,320.8,41805,0.0,0.2,680.956285,680.956,5137,1308,3829,413.6,56011,0.0,0.2,680.945218,680.945,5207,1228,3979,125.9,7668,0.0,0.2,680.945218,680.945,5903,1321,3194,1388,190.1,14268,0.0,0.2,680.945218,680.945,5014,1311,2643,1060
37-2-20-0.2-10,800,80,2,20,0.2,10,1306,73298,TL,163545,0.1,0.2,704.374104,704.867,5425,2520,2905,TL,151717,0.0,0.2,704.377212,704.711,5733,2324,3409,TL,134207,0.1,0.2,704.327423,704.832,10123,2592,2876,4655,TL,114175,0.0,0.1,704.384089,704.694,8801,2353,3542,2906
37-2-20-0.2-50,800,80,2,20,0.2,50,1306,73298,TL,181384,0.0,0.3,693.485289,693.881,6456,2049,4407,TL,162672,0.0,0.3,693.547256,693.800,5782,1824,3958,TL,183600,0.0,0.2,693.529068,693.772,9067,2100,3304,3663,TL,173156,0.0,0.1,693.520954,693.789,7941,2014,3058,2869
37-2-20-0.2-90,800,80,2,20,0.2,90,1306,73298,266.6,25218,0.0,0.3,647.970139,647.970,5467,1484,3983,309.4,29478,0.0,0.2,647.969434,647.969,5715,1464,4251,120.7,5725,0.0,0.2,647.970139,647.970,6039,1653,2982,1404,135.0,7618,0.0,0.2,647.970139,647.970,5821,1574,3013,1234
38-1-20-0.01-10,900,5,1,20,0.01,10,1246,227712,17.9,242,0.0,1.0,673.328195,673.328,5707,2748,2959,21.1,257,0.0,1.0,673.328195,673.328,5929,3142,2787,24.4,68,0.0,0.8,673.328195,673.328,6456,2470,2318,1668,23.6,67,0.0,0.7,673.328195,673.328,6847,2686,2340,1821
38-1-20-0.01-50,900,5,1,20,0.01,50,1246,227712,9.3,73,0.0,0.5,665.468136,665.468,7206,3299,3907,9.8,88,0.0,0.7,665.468136,665.468,6370,3362,3008,14.8,41,0.0,0.4,665.468136,665.468,6939,2751,2729,1459,16.0,35,0.0,0.4,665.468136,665.468,6853,2523,2723,1607
